id_student,negative_sentiment_ratio,negative_post_count
425820,0.25,1
425858,0.0,0
425910,0.4,2
425919,0.0,0
425997,0.5,2
426059,0.3333333333333333,2
426074,0.0,0
426094,0.0,0
426097,0.5,1
426137,0.5,4
426297,0.0,0
426316,0.0,0
426340,0.3333333333333333,1
426410,0.2,1
426458,0.4,2
426465,0.3333333333333333,1
426547,0.75,3
426610,0.5,1
426616,0.3333333333333333,2
426624,0.0,0
426650,0.0,0
426701,0.25,1
426736,0.5,1
426768,0.6666666666666666,2
426782,0.0,0
426838,0.5,1
426871,1.0,2
426887,0.25,1
427228,0.8,4
427248,0.0,0
427256,1.0,2
427276,0.6,3
427321,1.0,1
427344,1.0,1
427348,0.0,0
427390,0.25,1
427413,0.14285714285714285,1
427485,0.5,4
427536,1.0,1
427683,0.3333333333333333,1
427704,0.5,1
427773,0.0,0
427802,0.75,3
427921,0.25,1
428068,0.3333333333333333,1
428116,0.6666666666666666,2
428142,0.5,1
428195,0.6,3
428301,0.0,0
428321,0.2,1
428323,0.3333333333333333,1
428411,0.6,3
428641,0.5,2
428653,0.4,2
428769,0.0,0
428787,0.75,3
428932,0.25,1
428979,0.5,2
429004,0.5,1
429015,0.3333333333333333,2
429038,0.25,1
429065,0.0,0
429099,0.0,0
429158,0.6666666666666666,2
429162,0.6666666666666666,2
429185,0.0,0
429194,1.0,1
429212,0.0,0
429220,0.2,1
429417,0.6,3
429494,0.0,0
429610,0.0,0
429740,0.0,0
429777,0.0,0
429832,0.25,2
429833,0.4,2
429854,0.3333333333333333,1
429858,0.5,1
429958,0.8,4
430002,0.4,2
430020,0.2,1
430055,0.3333333333333333,1
430160,0.25,1
430279,0.25,1
430282,0.4,2
430352,0.5,2
430356,0.25,1
430357,0.3333333333333333,1
430392,0.3333333333333333,1
430487,0.6666666666666666,2
430516,0.125,1
430530,0.3333333333333333,1
430554,0.5,2
430625,1.0,1
430678,0.3333333333333333,1
430686,1.0,2
430708,0.5,1
430806,0.0,0
430870,0.5,1
431005,0.5,3
431014,0.0,0
431025,0.3333333333333333,1
431071,0.8333333333333334,5
431136,0.42857142857142855,3
431139,0.5,1
431251,1.0,4
431268,0.5,1
431386,0.5555555555555556,5
431406,0.0,0
431987,0.5,1
432004,0.0,0
432144,0.0,0
432204,0.2,1
432222,0.0,0
432232,0.0,0
432237,0.5,1
432278,0.5,2
432319,0.5,1
432336,0.6666666666666666,2
432474,0.4,2
432478,0.0,0
432480,0.5,1
432484,0.5,1
432532,1.0,1
432592,0.0,0
432624,0.2,1
432642,0.0,0
432703,1.0,1
432718,0.3333333333333333,1
432724,0.6666666666666666,2
432862,0.0,0
432870,0.75,3
432968,0.75,3
433064,0.25,1
433151,0.3333333333333333,1
433165,0.5,1
433280,1.0,4
433386,0.2,1
433508,0.8888888888888888,8
433531,0.0,0
433748,0.2,1
433755,0.4,2
433794,0.3333333333333333,1
433864,1.0,2
433939,0.375,3
434002,0.8,4
434035,0.5,2
434094,0.6,3
434159,0.5,1
434192,0.0,0
434298,0.5,2
434347,1.0,1
434353,1.0,1
434397,1.0,1
434476,0.0,0
434478,0.25,1
434503,0.0,0
434562,0.6666666666666666,2
434573,0.25,1
434585,0.5,2
434617,1.0,2
434646,0.0,0
434759,1.0,1
434767,0.2857142857142857,2
434841,0.3333333333333333,2
434977,0.5,1
435043,0.0,0
435057,0.0,0
435101,0.0,0
435245,0.6,3
435258,0.4,2
435271,0.5,2
435277,1.0,1
435282,0.4,2
435287,0.0,0
435294,1.0,2
435423,0.25,1
435446,0.2,1
435536,0.2,1
435572,0.25,1
435587,0.0,0
435780,0.75,3
435803,0.4,2
436044,0.5,1
436058,0.5,1
436213,0.4,2
436481,0.0,0
436554,0.3333333333333333,1
436590,1.0,1
436898,0.0,0
436900,0.25,1
437030,0.6666666666666666,2
437171,0.5,2
437246,0.3333333333333333,1
437281,0.0,0
437303,0.6666666666666666,2
437432,0.1111111111111111,1
437482,0.5,1
437529,0.25,1
437550,0.2,1
437562,0.0,0
437565,0.0,0
437747,0.4,2
437752,0.0,0
437872,0.25,1
437923,0.6666666666666666,2
437967,0.5,2
437968,0.0,0
437971,0.0,0
438063,0.2857142857142857,2
438068,1.0,1
438135,0.5,1
438210,1.0,1
438244,0.0,0
438283,0.25,1
438290,0.5,2
438313,0.5,4
438323,0.3333333333333333,1
438379,0.3333333333333333,1
438452,0.0,0
438551,0.0,0
438644,0.14285714285714285,1
438662,0.0,0
438703,0.4,2
438751,0.0,0
438775,1.0,1
438796,0.3333333333333333,2
439002,0.0,0
439013,0.25,1
439053,1.0,2
439109,0.0,0
439170,0.0,0
439182,1.0,1
439203,0.0,0
439294,0.6666666666666666,2
439305,0.0,0
439433,0.5,1
439542,0.5,1
439568,1.0,2
439633,0.4,2
439669,0.5,1
439677,0.5,3
439684,0.0,0
439710,0.4,2
439713,0.0,0
439806,0.25,1
439855,0.5,3
439857,0.0,0
439896,0.4,2
439925,0.5,2
439950,0.5,2
439995,0.0,0
440003,1.0,1
440057,0.25,1
440075,0.0,0
440103,0.16666666666666666,1
440171,0.25,2
440225,0.5,2
440288,0.0,0
440297,0.0,0
440319,0.3333333333333333,1
440323,0.4,2
440331,0.0,0
440375,0.3333333333333333,1
440499,0.3333333333333333,1
440509,0.0,0
440559,0.0,0
440563,0.5,2
440591,0.0,0
440593,0.5,2
440610,1.0,1
440632,1.0,1
440637,0.6,3
440664,0.25,1
440751,0.0,0
440765,0.4,2
440798,0.5,1
440818,0.5,1
440825,0.75,3
440851,0.625,5
440857,0.0,0
440905,0.0,0
440911,0.5,1
440912,0.3333333333333333,1
441000,0.5,1
441018,0.25,1
441020,0.75,3
441024,0.0,0
441073,0.0,0
441087,0.25,1
441113,0.3333333333333333,1
441132,0.25,1
441165,0.2,1
441170,0.0,0
441181,1.0,1
441201,0.25,1
441213,1.0,1
441255,0.0,0
441302,0.0,0
441342,0.0,0
441354,0.0,0
441385,0.5,1
441389,1.0,1
441393,1.0,1
441421,0.5,1
441423,0.5,1
441444,0.0,0
441540,0.42857142857142855,3
441606,0.3333333333333333,2
441791,0.0,0
441852,0.0,0
441858,0.5,2
441885,0.0,0
441888,0.5,2
441892,0.0,0
441895,1.0,1
441897,0.0,0
441954,0.0,0
442012,0.0,0
442017,0.8,4
442064,0.8,4
442131,0.0,0
442132,0.6666666666666666,2
442143,0.0,0
442144,0.0,0
442183,0.6666666666666666,2
442191,0.3333333333333333,1
442199,0.25,1
442347,0.0,0
442359,1.0,1
442393,0.25,1
442432,0.5,1
442436,0.5,2
442442,0.3333333333333333,1
442456,0.3333333333333333,1
442466,0.0,0
442497,0.0,0
442530,0.42857142857142855,3
442545,0.3333333333333333,1
442547,0.0,0
442549,0.4,2
442561,0.4,2
442563,0.25,1
442589,1.0,2
442590,0.0,0
442618,0.25,1
442669,0.2,1
442670,0.2,1
442685,1.0,2
442725,0.0,0
442745,0.6,3
442753,0.3333333333333333,1
442802,0.6,3
442807,0.5,1
442819,0.3333333333333333,1
442823,0.25,1
442865,1.0,3
442873,0.0,0
442877,0.25,1
442878,0.8,4
442886,0.0,0
442910,0.8,4
442924,0.25,1
442937,0.4,2
442949,0.6666666666666666,2
442954,0.4,2
442987,0.2,1
443007,0.25,1
443055,0.2,1
443108,0.5,2
443151,0.3333333333333333,1
443181,1.0,1
443200,0.0,0
443215,0.8,4
443275,1.0,1
443288,0.6666666666666666,2
443297,0.2,1
443300,1.0,1
443387,1.0,2
443400,0.25,1
443438,0.5,1
443452,0.0,0
443498,0.6666666666666666,2
443500,0.25,1
443514,1.0,2
443539,0.6,3
443540,0.0,0
443563,0.25,1
443696,0.4,2
443701,0.2,1
443731,0.25,1
443753,0.0,0
443765,0.3333333333333333,1
443837,0.0,0
443842,0.4,2
443861,0.3333333333333333,1
443923,0.0,0
443948,0.6666666666666666,2
443950,0.0,0
443954,0.0,0
443964,0.6,3
443989,0.6666666666666666,2
444011,0.25,1
444063,1.0,1
444117,0.0,0
444180,0.5,2
444197,1.0,1
444221,1.0,3
444225,1.0,1
444266,0.0,0
444317,1.0,2
444349,0.5,1
444361,0.0,0
444375,0.5,2
444388,0.4,2
444403,0.8,4
444408,0.75,3
444474,0.75,3
444541,0.25,1
444545,0.0,0
444561,0.5,2
444574,0.4,2
444576,0.5,2
444619,0.3333333333333333,1
444625,0.25,1
444677,0.4,2
444697,0.25,1
444713,0.3333333333333333,1
444718,0.5,1
444729,0.0,0
444766,0.4,2
444768,0.6,3
444783,0.6,3
444784,0.0,0
444814,1.0,3
444821,1.0,2
444847,0.5,2
444856,0.25,1
444858,0.4,2
444872,0.25,1
444907,1.0,2
444909,0.4,2
444925,0.3333333333333333,1
444926,0.6666666666666666,2
444943,0.0,0
444960,0.0,0
445049,0.5,1
445065,0.0,0
445086,0.0,0
445109,0.5,2
445114,0.0,0
445125,0.0,0
445134,0.0,0
445136,0.25,1
445145,1.0,3
445230,0.75,3
445239,1.0,1
445351,0.25,2
445386,0.5,1
445410,0.6,3
445415,0.8,4
445429,0.0,0
445451,1.0,1
445459,1.0,1
445474,0.5,1
445494,1.0,2
445573,0.3333333333333333,1
445595,0.4,2
445605,0.6,3
445647,0.6666666666666666,2
445686,0.0,0
445728,0.25,1
445749,0.0,0
445760,1.0,3
445774,0.2,1
445776,0.3333333333333333,1
445777,0.25,1
445782,0.5,1
445785,0.4,2
445818,0.5,2
445857,0.2,1
445889,0.0,0
445917,0.75,6
445921,0.0,0
445930,0.75,3
445947,0.5,2
445972,0.8,4
446045,0.25,1
446077,0.0,0
446097,0.25,1
446108,0.6666666666666666,2
446145,0.0,0
446246,0.5,1
446247,0.0,0
446279,0.4,2
446295,0.0,0
446296,0.5,1
446324,0.2,1
446345,0.75,3
446357,0.5,2
446397,0.6666666666666666,4
446439,0.2,1
446440,1.0,1
446448,0.6666666666666666,2
446479,1.0,1
446619,0.75,3
446628,0.5,4
446650,1.0,1
446730,0.4,2
446746,0.0,0
446755,0.4,2
446761,0.5,2
446778,0.1111111111111111,1
446814,0.5,1
446825,0.5,1
446836,0.6,3
446856,0.0,0
446873,0.6666666666666666,2
447007,1.0,1
447036,0.4,2
447059,0.25,1
447086,0.5,2
447124,0.5,1
447127,1.0,2
447162,0.0,0
447184,0.5,1
447235,0.25,1
447242,1.0,2
447265,0.75,3
447292,0.6,3
447306,0.4,2
447324,1.0,1
447374,0.3333333333333333,1
447393,0.0,0
447459,1.0,2
447475,0.0,0
447481,0.0,0
447510,0.5,1
447516,0.25,1
447644,0.25,1
447659,0.6666666666666666,2
447695,0.25,1
447759,0.75,3
447782,0.0,0
447790,0.6,3
448370,0.75,3
464236,0.5,2
464522,0.6,3
464525,0.0,0
464592,0.6666666666666666,2
464596,0.5,2
464615,0.6666666666666666,2
464616,0.5555555555555556,5
464685,0.5,2
464724,0.5,3
464732,1.0,1
464748,0.5,4
464755,0.5,1
464780,0.16666666666666666,1
464785,0.5,1
464887,0.5,1
464924,0.75,6
464957,0.2,1
464968,0.6,3
464981,0.0,0
465009,0.5714285714285714,4
465068,0.4,2
465078,0.5,1
465121,1.0,2
465175,0.3333333333333333,2
465194,1.0,2
465245,0.3333333333333333,1
465260,1.0,3
465281,0.0,0
465294,0.5,1
465312,0.3333333333333333,1
465331,0.0,0
465369,0.0,0
465392,0.4,2
465399,0.3333333333333333,1
465406,0.25,1
465413,0.0,0
465418,0.4,2
465421,1.0,3
465430,0.4,2
465441,0.2,1
465517,1.0,1
465564,0.75,3
465567,0.2,1
465577,0.0,0
465599,0.0,0
465619,0.2,1
465629,0.0,0
465719,0.6666666666666666,2
465724,1.0,2
465727,0.25,1
465730,0.2857142857142857,2
465732,0.5,2
465764,0.4,2
465777,0.6666666666666666,2
465789,1.0,1
465843,0.42857142857142855,3
465845,1.0,1
465893,1.0,1
465900,0.5,2
465952,0.0,0
466037,0.6,3
466120,0.0,0
466158,0.7142857142857143,5
466202,0.0,0
466203,0.3333333333333333,1
466216,0.2,1
466230,0.2,1
466248,0.25,1
466289,0.2857142857142857,2
466329,1.0,3
466347,0.8,4
466360,0.5,1
466372,0.0,0
466377,0.0,0
466425,0.0,0
466430,0.5,4
466477,1.0,1
466508,0.25,1
466539,0.4,2
466576,0.3333333333333333,1
466582,0.5,2
466599,1.0,1
466714,0.7272727272727273,8
466717,0.6,3
466800,0.3333333333333333,2
466807,0.3333333333333333,1
466810,0.3333333333333333,1
466828,0.5,1
466854,0.5,1
466856,1.0,2
466880,0.75,3
466892,0.0,0
466900,1.0,1
466956,0.5,1
466959,0.5,2
466961,0.5,1
466973,0.5,1
466987,0.4,2
466990,0.6,3
467035,1.0,2
467100,0.0,0
467144,0.2857142857142857,2
467179,0.5,1
467230,0.5,3
467243,0.6,3
467291,0.0,0
467292,1.0,1
467294,0.6666666666666666,2
467302,0.5,1
467303,1.0,1
467312,0.5,2
467330,0.4,2
467363,0.25,1
467381,0.0,0
467396,0.5,3
467413,0.5,1
467416,0.0,0
467504,0.3333333333333333,1
467506,0.0,0
467524,0.5,2
467580,0.0,0
467582,0.0,0
467606,0.3333333333333333,1
467685,0.25,1
467700,0.25,1
467721,0.5,1
467725,0.25,1
467753,0.7142857142857143,5
467756,0.3333333333333333,1
467776,0.0,0
467822,0.0,0
467835,0.3333333333333333,1
467854,0.4,2
467893,0.3333333333333333,1
467894,1.0,2
467901,1.0,1
468021,0.75,3
468120,1.0,2
468187,1.0,4
468349,0.4,2
468386,0.25,2
468482,0.5,2
468497,1.0,1
468529,0.0,0
468623,0.5,3
468657,1.0,4
468672,0.8,4
468694,0.3333333333333333,1
468720,0.4,2
468729,0.6666666666666666,2
468730,0.4,2
468753,0.25,1
468792,0.5,1
468808,0.4,2
468845,0.75,3
468902,0.2,1
468908,0.0,0
468927,0.4,2
468947,0.5,1
468949,0.6666666666666666,2
469016,0.0,0
469113,0.25,1
469154,0.0,0
469177,0.0,0
469281,0.6,3
469284,0.0,0
469389,0.6,3
469424,0.6,3
469425,0.0,0
469465,0.75,3
469499,0.0,0
469553,0.3333333333333333,1
469579,0.6666666666666666,2
469614,0.5,1
469624,0.0,0
469633,0.0,0
469664,0.0,0
469683,0.0,0
469732,0.5,1
469743,0.5,1
469761,0.3333333333333333,3
469803,0.5,2
469861,0.0,0
469878,0.0,0
469887,0.0,0
469959,0.2,1
469977,0.25,1
470001,0.0,0
470002,0.6666666666666666,4
470037,0.0,0
470113,1.0,2
470119,0.875,7
470121,0.3333333333333333,1
470159,0.0,0
470187,0.6,3
470253,0.0,0
470318,0.5,2
470331,0.0,0
470340,0.75,3
470385,0.0,0
470403,0.25,1
470461,0.0,0
470464,0.5,1
470534,0.0,0
470555,0.0,0
470588,0.4,2
470617,0.75,3
470619,0.6,3
470637,0.0,0
470653,1.0,1
470674,0.0,0
470693,0.6,3
470733,0.25,1
470786,1.0,2
470869,0.6,3
470870,0.5,1
470900,0.3333333333333333,1
470914,0.16666666666666666,1
470921,1.0,1
470982,0.5,1
471018,0.6,3
471027,0.0,0
471157,0.5,1
471189,0.6,3
471196,0.6666666666666666,2
471219,0.0,0
471284,0.0,0
471373,0.3333333333333333,1
471374,0.3333333333333333,2
471434,0.3333333333333333,1
471476,0.3333333333333333,1
471525,0.2,1
471580,0.375,3
471654,0.4,2
471657,0.0,0
471669,1.0,1
471711,0.25,1
471781,0.5555555555555556,5
471810,1.0,1
471925,0.75,3
471973,0.8,4
471976,0.4,2
471977,0.42857142857142855,3
471979,0.25,1
472000,0.5,2
472049,1.0,2
472060,0.6666666666666666,4
472073,0.6666666666666666,2
472087,0.5714285714285714,4
472120,1.0,1
472180,0.0,0
472182,1.0,3
472257,0.25,1
472262,0.0,0
472284,1.0,2
472290,0.0,0
472309,0.2,2
472327,0.0,0
472336,0.25,1
472341,0.5,2
472348,0.0,0
472401,1.0,2
472511,0.25,1
472584,0.25,1
472586,0.0,0
472602,1.0,5
472616,0.375,3
472649,0.0,0
472651,0.5,1
472736,0.3333333333333333,1
472762,1.0,2
472810,0.6666666666666666,6
472845,0.8,4
472856,0.5,1
472857,0.0,0
472911,0.0,0
472949,0.5555555555555556,5
472981,0.2,1
473008,0.3333333333333333,1
473081,0.16666666666666666,1
473082,0.75,3
473095,0.6,3
473102,0.5,2
473104,0.5,1
473129,0.0,0
473162,0.8,4
473265,1.0,1
473271,0.6,3
473328,0.0,0
473340,1.0,2
473378,0.4,2
473406,0.2857142857142857,2
473444,0.6,3
473491,0.6666666666666666,2
473509,0.8,4
473640,0.5,3
473706,0.8,4
473739,0.5,2
473789,0.4,2
473896,0.8,4
473924,0.2,1
473943,0.6666666666666666,2
473965,0.4444444444444444,4
474067,0.3333333333333333,1
474071,1.0,1
474119,0.5,2
474126,0.0,0
474133,0.4,2
474153,0.6,3
474246,0.5,1
474256,0.5,2
474272,0.3333333333333333,1
474283,0.5,1
474290,0.5,2
474377,0.4,2
474385,1.0,1
474387,0.4,2
474408,0.6,3
474451,0.5,3
474464,0.0,0
474495,0.5555555555555556,5
474508,0.0,0
474607,0.0,0
474628,0.3333333333333333,2
474633,0.0,0
474667,0.5,2
474674,0.0,0
474677,0.5,1
474740,0.4,2
474759,0.6,3
474902,0.0,0
474949,0.0,0
474966,0.6666666666666666,2
475015,0.6,3
475065,1.0,2
475078,0.0,0
475095,0.0,0
475149,0.25,1
475163,0.5,2
475215,0.5,1
475241,0.75,3
475253,0.8,4
475363,1.0,2
475370,0.0,0
475443,0.5714285714285714,4
475460,0.2,1
475480,0.5,1
475497,0.3333333333333333,1
475556,0.5,2
475566,0.5,2
475594,0.6,3
475604,0.5,2
475619,0.8,4
475631,0.5,1
475681,0.25,1
475682,0.5,2
475688,0.0,0
475699,0.25,1
475734,0.3333333333333333,1
475811,0.5,1
475839,0.2,1
475863,0.6666666666666666,2
475883,1.0,1
475893,0.5,1
475897,0.0,0
475901,0.0,0
475908,1.0,1
475945,0.6,3
475981,0.4,2
476037,0.2857142857142857,2
476041,0.25,1
476093,0.25,1
476108,0.5,2
476144,1.0,2
476170,0.75,3
476194,1.0,2
476201,0.6666666666666666,2
476253,0.0,0
476278,0.0,0
476297,0.5,1
476355,0.0,0
476369,0.4,2
476401,0.6666666666666666,2
476438,0.2,1
476457,0.0,0
476497,0.3333333333333333,1
476520,0.6,3
476596,0.6,3
476603,0.0,0
476629,0.2,1
476637,0.25,1
476709,0.0,0
476710,0.0,0
476769,0.0,0
476783,0.3333333333333333,1
476816,0.2,1
476822,0.0,0
476845,0.0,0
476855,0.4,2
476859,0.5,1
476868,0.75,3
476906,0.5,2
476910,0.25,1
476912,0.0,0
476921,0.0,0
476937,0.0,0
476946,0.5,1
476964,0.0,0
477009,0.5,1
477011,0.5,2
477063,0.6666666666666666,2
477067,0.0,0
477069,0.0,0
477099,0.5,3
477120,0.3333333333333333,1
477128,0.5,2
477160,0.5,1
477161,0.2,1
477164,0.0,0
477165,0.75,3
477167,0.5,2
477180,0.2,1
477185,0.7142857142857143,5
477246,0.25,1
477319,0.5,2
477348,0.4,2
477354,0.0,0
477412,0.0,0
477451,0.0,0
477468,0.0,0
477488,1.0,3
477517,0.0,0
477556,0.0,0
477588,0.5,1
477650,0.0,0
477734,0.0,0
477779,0.4,2
477812,0.4444444444444444,4
477825,1.0,1
477833,0.3333333333333333,2
477835,0.3333333333333333,1
478025,0.5,1
478069,0.6666666666666666,2
478073,0.0,0
478212,0.4444444444444444,4
478213,0.3333333333333333,1
478238,0.5,2
478242,1.0,1
478244,0.0,0
478279,0.2,1
478289,1.0,2
478317,0.25,1
478326,0.6666666666666666,2
478332,0.0,0
478337,0.75,3
478346,0.6666666666666666,4
478412,0.75,3
478432,1.0,3
478435,0.2,1
478444,1.0,3
478496,0.4,2
478513,0.6666666666666666,2
478517,0.0,0
478550,0.625,5
478556,0.4,2
478562,0.6666666666666666,2
478583,0.0,0
478660,1.0,1
478685,0.5,2
478692,1.0,4
478718,0.2857142857142857,2
478744,0.4,2
478784,0.0,0
478791,0.25,1
478792,0.2,1
478873,0.0,0
478886,1.0,2
478967,0.5,1
478977,0.0,0
479020,0.8,4
479057,0.0,0
479060,0.0,0
479061,0.0,0
479141,0.5,1
479170,0.0,0
479171,0.25,1
479267,0.4,2
479305,0.0,0
479343,0.8,4
479347,0.0,0
479356,0.8,4
479442,1.0,1
479457,0.0,0
479516,0.5,2
479519,0.0,0
479522,0.25,1
479553,0.2,1
479595,0.6666666666666666,2
479607,0.5,6
479649,0.0,0
479714,0.3333333333333333,1
479725,0.5,1
479738,0.4,2
479753,0.42857142857142855,3
479764,1.0,1
479828,0.3333333333333333,3
479845,0.2,1
479848,0.0,0
479853,1.0,2
479860,0.5,1
479892,0.6666666666666666,2
479921,0.2,1
479922,0.0,0
479939,0.0,0
479977,0.6,3
479987,0.5555555555555556,5
480014,0.5,1
480025,0.0,0
480086,0.0,0
480115,0.0,0
480151,0.0,0
480181,1.0,1
480199,0.6666666666666666,2
480207,0.4,2
480225,0.6,3
480303,0.3333333333333333,1
480372,0.0,0
480382,1.0,1
480458,0.3333333333333333,1
480507,1.0,2
480531,0.6666666666666666,2
480554,0.2,1
480579,0.0,0
480590,0.6,3
480604,0.2,1
480650,0.6666666666666666,2
480667,0.6666666666666666,2
480716,1.0,1
480815,0.6,3
480888,1.0,2
480910,0.5,2
480914,0.3333333333333333,1
480924,0.0,0
480928,0.14285714285714285,1
480929,0.7142857142857143,5
480937,1.0,3
480938,0.2,1
480943,0.5,1
480956,0.3333333333333333,1
480959,0.6666666666666666,2
480960,0.0,0
480972,0.4,2
480981,0.6666666666666666,2
480984,0.3333333333333333,1
480988,0.6,3
481010,0.0,0
481022,0.3333333333333333,1
481024,0.4,2
481092,0.25,1
481143,0.0,0
481150,1.0,2
481169,0.0,0
481210,0.0,0
481227,0.0,0
481240,0.2,1
481314,0.5,3
481350,0.125,1
481367,0.75,3
481404,0.0,0
481448,0.6666666666666666,2
481453,0.3333333333333333,1
481538,0.0,0
481549,1.0,1
481580,0.75,3
481593,0.6,3
481607,0.0,0
481618,0.16666666666666666,1
481667,0.5,1
481717,0.0,0
481762,0.3333333333333333,1
481772,1.0,3
481787,0.0,0
481790,0.4,2
481863,0.16666666666666666,1
481884,0.0,0
481934,0.25,1
481947,0.0,0
482012,0.0,0
482030,0.0,0
482071,0.2,1
482083,0.4,2
482117,1.0,1
482145,0.5,2
482173,0.6666666666666666,2
482187,1.0,2
482264,1.0,1
482268,0.75,3
482275,0.2,1
482280,0.4,2
482356,0.8,4
482406,0.0,0
482445,0.75,3
482467,1.0,1
482513,1.0,1
482554,0.6,3
482556,0.6,3
482580,0.0,0
482635,0.0,0
482644,1.0,1
482677,0.6,3
482680,0.5,1
482710,0.25,1
482726,0.0,0
482745,0.2,1
482751,1.0,1
482766,0.3333333333333333,1
482810,0.0,0
482843,0.5,1
482856,0.0,0
482868,0.5555555555555556,5
482938,0.0,0
482945,0.4,2
483031,0.75,3
483037,0.5,1
483064,0.75,3
483074,0.3333333333333333,1
483108,0.3333333333333333,3
483109,0.0,0
483117,0.5,1
483123,0.5,2
483131,0.2,1
483135,0.5,2
483136,0.6666666666666666,2
483149,0.3333333333333333,1
483158,0.6666666666666666,2
483179,0.4,2
483195,0.0,0
483200,0.5,1
483243,0.6,3
483267,0.5,1
483275,0.2222222222222222,2
483309,0.5,1
483315,1.0,1
483339,0.6666666666666666,2
483343,1.0,1
483362,0.5,2
483371,1.0,2
483389,0.4,2
483411,0.0,0
483468,0.8,4
483470,0.5,1
483479,0.75,3
483485,1.0,1
483508,0.4,2
483543,0.2,1
483582,0.0,0
483620,0.0,0
483626,0.3333333333333333,1
483646,0.8,4
483656,0.25,1
483666,0.8333333333333334,5
483674,0.0,0
483703,0.0,0
483706,0.6666666666666666,2
483724,0.2,1
483743,0.0,0
483744,0.75,3
483793,0.5,1
483800,1.0,1
483818,0.5,2
483858,0.5,1
483869,0.6666666666666666,2
483872,0.0,0
483876,0.0,0
483921,0.6,3
483934,0.0,0
483952,1.0,1
483959,0.0,0
483975,0.5,2
483997,0.0,0
484010,0.25,1
484039,0.5,1
484075,0.25,1
484125,1.0,1
484130,0.0,0
484135,0.14285714285714285,1
484158,0.5,1
484161,0.3333333333333333,1
484165,0.4,2
484171,0.5,2
484174,0.5,1
484213,0.3333333333333333,1
484223,0.6666666666666666,4
484242,1.0,3
484252,0.75,3
484266,0.6666666666666666,4
484292,0.5,2
484301,0.0,0
484305,0.8,4
484312,0.5,2
484351,0.6,3
484355,0.5,1
484361,0.5,2
484412,0.2,1
484423,0.75,3
484435,0.3333333333333333,1
484436,1.0,1
484443,1.0,2
484446,0.4,2
484458,0.5,1
484464,0.6,3
484475,0.3333333333333333,1
484490,1.0,3
484494,0.5,1
484550,0.5,2
484556,0.0,0
484574,0.0,0
484594,1.0,1
484675,0.6,3
484754,0.3333333333333333,1
484762,1.0,1
484768,0.6,3
484780,0.0,0
484787,0.375,3
484790,0.5,1
484816,0.75,3
484821,0.0,0
484885,0.75,3
484897,1.0,1
484933,0.5,2
484947,0.8,4
484983,0.5,2
484999,0.4,2
485006,0.4,2
485180,0.0,0
485195,0.25,1
485219,0.3333333333333333,1
485228,0.0,0
485262,0.0,0
485282,0.0,0
485306,0.3333333333333333,1
485312,0.75,3
485352,0.0,0
485374,0.0,0
485399,1.0,1
485412,1.0,2
485421,1.0,1
485439,0.25,1
485448,0.0,0
485464,0.5,2
485506,0.25,1
485519,0.8333333333333334,5
485528,0.2,1
485532,0.5,1
485534,1.0,2
485544,0.0,0
485560,0.5,2
485568,1.0,1
485582,0.0,0
485594,0.6,6
485604,0.0,0
485612,0.75,3
485630,0.3333333333333333,1
485671,0.0,0
485675,0.5,2
485734,0.0,0
485762,0.4,2
485766,1.0,2
485768,0.3333333333333333,1
485772,0.0,0
485780,1.0,2
485782,0.2,1
485791,0.4,2
485853,0.3333333333333333,1
485885,0.0,0
485898,0.6,3
485909,0.6,3
485920,0.2,1
485943,0.5,2
485944,1.0,1
485949,0.6666666666666666,2
485962,0.5,1
485980,0.6666666666666666,2
486004,0.5,1
486007,0.5,2
486022,0.6,3
486087,0.25,1
486099,0.3333333333333333,1
486145,0.0,0
486214,0.0,0
486244,0.0,0
486279,0.4,2
486282,0.0,0
486287,0.0,0
486300,0.0,0
486378,0.6,3
486391,0.75,3
486457,0.8,4
486473,0.2,1
486511,0.6,3
486516,0.6,3
486521,0.6666666666666666,2
486533,0.75,3
486539,0.25,1
486545,0.5,1
486550,1.0,1
486551,0.5,1
486650,0.0,0
486656,0.25,1
486737,0.6,3
486777,0.4,2
486836,0.25,1
486877,0.42857142857142855,3
486890,1.0,5
486948,0.6,3
486964,0.6666666666666666,2
486994,0.4,2
487002,0.5,3
487168,0.125,1
487214,0.5,1
487226,0.5,2
487239,0.6,3
487247,0.6,3
487267,0.0,0
487271,0.6666666666666666,2
487278,0.3333333333333333,1
487293,0.6,3
487314,0.16666666666666666,1
487329,1.0,1
487371,0.2,1
487386,1.0,1
487494,0.1,1
487543,1.0,1
487556,0.0,0
487570,0.4,2
487573,0.25,1
487588,1.0,1
487607,0.0,0
487621,1.0,1
487629,0.0,0
487636,0.5,1
487646,1.0,1
487681,1.0,2
487711,1.0,1
488136,0.0,0
488176,0.4,2
488185,0.3333333333333333,1
488192,1.0,1
488195,0.75,3
488198,0.4,2
488242,1.0,1
488324,0.25,1
488364,0.25,1
488382,1.0,1
488386,0.5,3
488394,0.6,3
488425,0.5,2
488427,0.0,0
488431,0.0,0
488445,0.0,0
488477,0.3333333333333333,1
488524,0.3333333333333333,1
488525,1.0,2
488550,0.5,2
488575,0.6666666666666666,6
488617,0.3333333333333333,1
488675,0.25,1
488680,0.0,0
488694,0.0,0
488755,0.0,0
488758,0.4,2
488828,0.25,1
488853,0.4,2
488854,0.0,0
488863,0.5,2
